age,総量,動物性食品,植物性食品,穀類,米・加工品,米,米加工品,小麦・加工品,小麦粉類,パン類（菓子パンを除く）,菓子パン類,うどん、中華めん類,即席中華めん,パスタ類,その他の小麦加工品,その他の穀類・加工品,そば・加工品,とうもろこし・加工品,その他の穀類,いも類,いも・加工品,さつまいも・加工品,じゃがいも・加工品,その他のいも・加工品,でんぷん・加工品,砂糖・甘味料類,豆類,大豆・加工品,大豆（全粒）・加工品,豆腐,油揚げ類,納豆,その他の大豆加工品,その他の豆・加工品,種実類,野菜類,緑黄色野菜,トマト,にんじん,ほうれん草,ピーマン,その他の緑黄色野菜,その他の野菜,キャベツ,きゅうり,大根,たまねぎ,はくさい,その他の淡色野菜,野菜ジュース,漬け物,葉類漬け物,たくあん・その他の漬け物,果実類,生果,いちご,柑橘類,バナナ,りんご,その他の生果,ジャム,果汁・果汁飲料,きのこ類,藻類,魚介類,生魚介類,あじ、いわし類,さけ、ます,たい、かれい類,まぐろ、かじき類,その他の生魚,貝類,いか、たこ類,えび、かに類,魚介加工品,魚介（塩蔵、生干し、乾物）,魚介（缶詰）,魚介（佃煮）,魚介（練り製品）,魚肉ハム、ソ－セ－ジ,肉類,畜肉,牛肉,豚肉,ハム、ソ－セ－ジ類,その他の畜肉,鳥肉,鶏肉,その他の鳥肉,肉類（内臓）,その他の肉類,鯨肉,その他の肉・加工品,卵類,乳類,牛乳・乳製品,牛乳,チ－ズ,発酵乳・乳酸菌飲料,その他の乳製品,その他の乳類,油脂類,バタ－,マ－ガリン,植物性油脂,動物性油脂,その他の油脂,菓子類,和菓子類,ケーキ・ペストリー類,ビスケット類,キャンディー類,その他の菓子類,嗜好飲料類,アルコール飲料,日本酒,ビ－ル,洋酒・その他,その他の嗜好飲料,茶,コーヒー・ココア,その他の嗜好飲料,調味料・香辛料類,調味料,ソース,しょうゆ,塩,マヨネ－ズ,味噌,その他の調味料,香辛料・その他,year,gender
15～19歳,1693.2743315508028,338.73689839572194,1354.5374331550806,409.2877005347595,311.8550802139037,307.8850267379678,3.9700534759358304,94.60213903743318,7.783422459893051,33.83903743315506,5.898395721925136,26.491443850267373,2.668449197860962,11.793582887700532,6.1278074866310135,2.8304812834224586,1.0695187165775406,0.4812834224598929,1.2796791443850277,59.19572192513369,53.80534759358286,7.412299465240639,28.520320855614973,17.872727272727268,5.390374331550801,6.562032085561498,45.12406417112302,43.28877005347595,0.48609625668449186,24.168449197860966,7.325668449197859,4.34331550802139,6.965240641711224,1.8358288770053492,1.672727272727272,244.46684491978615,72.54973262032081,13.279679144385026,16.704812834224597,12.61069518716577,2.916042780748663,27.038502673796774,156.02192513368982,26.533689839572194,9.733155080213907,20.870588235294125,33.61550802139037,22.44866310160427,42.82032085561497,10.80213903743316,5.094117647058824,1.954545454545453,3.1395721925133673,75.74331550802141,51.89572192513367,0,11.607486631016034,8.577540106951872,11.296791443850267,20.413903743315515,0.8245989304812835,23.02299465240641,13.656684491978611,8.248128342245984,44.12834224598931,25.44010695187166,3.284491978609625,2.1395721925133686,4.113368983957219,2.549732620320857,5.512299465240645,1.016042780748664,2.2850267379679146,4.539572192513367,18.688235294117653,9.902673796791445,1.7048128342245996,0.05347593582887695,6.335294117647059,0.6919786096256684,112.46684491978607,80.66737967914437,14.82245989304813,46.071122994652384,19.773796791443857,0,30.94919786096256,30.94919786096256,0,0.5294117647058829,0.32085561497326187,0.32085561497326187,0,43.645454545454555,137.27967914438497,137.27967914438497,92.64919786096253,3.4417112299465225,25.5716577540107,15.61711229946524,0,11.459358288770051,1.1042780748663106,1.0679144385026742,9.148128342245993,0.11229946524064172,0.026737967914438495,30.643850267379687,7.417647058823531,8.66844919786097,2.4973262032085564,0.7139037433155084,11.346524064171128,372.0716577540108,3.1812834224598925,2.5951871657754015,0,0.586096256684492,368.89037433155084,205.26417112299464,25.17914438502674,138.44705882352946,69.59893048128343,69.36203208556151,2.7122994652406427,10.84224598930481,1.3823529411764706,4.1647058823529415,8.260427807486638,42,0.2368983957219249,2011,Male
20～29歳,1671.7618902439024,257.7024390243903,1414.0594512195125,372.11341463414607,255.58323170731717,254.00579268292677,1.5774390243902439,114.9984756097561,5.280182926829264,32.28536585365854,3.189024390243902,46.799695121951174,5.014329268292685,16.004573170731696,6.425304878048781,1.5317073170731705,0.9603658536585374,0.22774390243902437,0.3435975609756101,46.44756097560976,43.275914634146346,6.465853658536585,24.139939024390248,12.670121951219521,3.1716463414634135,6.531097560975611,41.70548780487803,41.22743902439024,0.41798780487804904,24.187195121951216,6.422865853658537,4.120426829268297,6.07896341463415,0.4780487804878045,1.4024390243902445,217.44573170731704,68.07896341463417,9.933536585365857,16.212195121951222,13.616768292682929,3.148780487804876,25.16798780487807,137.34908536585365,21.754878048780483,6.170121951219515,24.13384146341463,28.992073170731693,19.909146341463405,36.389024390243904,6.326829268292681,5.6908536585365805,2.426219512195123,3.2646341463414608,79.3832317073171,51.07073170731709,0.030487804878048804,14.472560975609753,8.290853658536575,14.716768292682938,13.560060975609757,0.7475609756097563,27.564939024390245,12.891158536585369,6.465243902439021,49.76707317073174,31.629268292682916,6.040853658536584,4.089939024390247,3.889024390243902,1.5243902439024395,6.25030487804878,1.8890243902439035,2.764329268292683,5.181402439024392,18.137804878048748,8.393902439024387,1.4307926829268298,0,7.765243902439026,0.5478658536585369,88.1664634146341,63.04542682926825,15.40945121951219,32.908231707317086,14.72774390243902,0,23.823475609756112,23.823475609756112,0,1.2975609756097568,0,0,0,34.18140243902441,84.05914634146346,84.05914634146346,46.107621951219535,3.137499999999998,19.54512195121951,15.268902439024396,0,10.868902439024389,1.4564024390243906,1.1256097560975602,8.214939024390235,0.07195121951219506,0,25.820731707317044,6.6375,7.7094512195121965,1.9411585365853659,0.5182926829268294,9.01432926829268,507.3993902439024,20.385365853658538,2.3457317073170723,13.060975609756104,4.9786585365853675,487.01402439024383,295.0143292682928,67.14756097560972,124.85213414634151,76.3628048780488,76.13262195121959,2.1115853658536605,11.249999999999995,1.2448170731707318,3.162195121951221,7.959451219512191,50.40457317073172,0.23018292682926814,2011,Male
30～39歳,1808.6767619047619,267.74000000000007,1540.9367619047628,379.59657142857185,260.1051428571428,255.269142857143,4.836000000000008,112.48419047619046,4.135238095238098,40.73619047619048,4.948761904761901,33.96133333333332,4.766095238095233,19.123047619047618,4.8135238095238115,7.00742857142857,4.742476190476188,0.8005714285714274,1.4643809523809517,47.95866666666665,46.17657142857139,6.108190476190473,28.891809523809513,11.176571428571417,1.7820952380952382,5.861714285714283,43.107428571428564,42.47276190476191,1.0026666666666662,24.396380952380948,4.718476190476194,4.989904761904764,7.365333333333336,0.6346666666666663,1.6718095238095239,227.07809523809524,71.04323809523815,11.939619047619052,17.08457142857145,10.320190476190469,2.8647619047619064,28.834095238095216,140.23885714285709,21.857142857142858,6.941333333333341,22.25276190476192,29.75695238095237,18.46780952380951,40.96285714285712,8.666857142857154,7.129523809523816,1.6601904761904756,5.469333333333337,64.25466666666661,53.622666666666696,0.20114285714285712,14.122857142857127,10.943809523809525,9.68190476190476,18.672952380952367,0.8325714285714284,9.799428571428566,13.704952380952374,7.335428571428569,53.688761904761996,34.225904761904744,7.440952380952377,2.4268571428571444,5.2019047619047605,3.051238095238096,6.081904761904766,2.1388571428571406,3.554285714285711,4.32990476190476,19.46285714285714,9.284952380952387,3.191619047619047,0.08247619047619047,6.307238095238098,0.5965714285714285,80.61066666666667,56.39961904761902,14.399428571428569,28.883428571428563,13.116761904761916,0,22.590095238095245,22.590095238095245,0,1.6209523809523823,0,0,0,31.732380952380954,100.3230476190477,100.3230476190477,66.7666666666667,3.1523809523809483,23.053333333333338,7.350666666666666,0,11.096761904761912,1.2268571428571426,1.4539047619047614,8.21009523809523,0.15828571428571436,0.04761904761904758,24.6710476190476,7.528380952380955,8.703619047619052,1.7272380952380946,0.1820952380952381,6.529714285714284,633.1756190476186,80.27009523809527,3.1643809523809563,57.53466666666663,19.57104761904761,552.9055238095236,240.930476190476,160.61371428571428,151.36133333333333,70.95333333333329,70.60685714285722,1.4400000000000015,10.804761904761905,1.193714285714286,3.3379047619047606,7.714857142857142,46.115619047619056,0.34647619047619027,2011,Male
40～49歳,1910.8388888888899,272.16630824372754,1638.6725806451593,379.63530465949805,266.247311827957,263.45053763440876,2.7967741935483863,107.72419354838715,4.312365591397853,34.26863799283153,3.844086021505377,39.217741935483886,5.347132616487453,16.270071684587823,4.464157706093192,5.66379928315412,4.695340501792111,0.2811827956989246,0.687275985663083,48.90340501792111,46.39157706093192,4.486379928315413,26.060035842293935,15.84516129032257,2.511827956989244,6.587992831541219,50.75716845878132,49.405555555555544,0.7559139784946229,28.67849462365591,5.850179211469534,4.959139784946235,9.161827956989267,1.3517921146953389,1.6867383512544802,251.0041218637992,76.1729390681003,13.633512544802873,17.880824372759847,11.552150537634406,3.6697132616487464,29.437813620071655,158.37043010752663,26.675806451612917,10.190143369175626,26.276523297491046,29.673835125448047,20.502688172043,45.05143369175628,8.962007168458767,7.498924731182796,3.252867383512549,4.24605734767025,77.38763440860211,67.77114695340498,0.2535842293906811,17.943369175627222,11.958960573476695,13.653942652329766,23.96129032258066,0.9607526881720427,8.655734767025093,14.201612903225813,10.872222222222218,54.33064516129035,32.82706093189964,5.620430107526873,3.9385304659498215,3.2272401433691753,3.220430107526881,5.656093189964158,2.9724014336917572,3.4295698924731193,4.762544802867386,21.503763440860205,10.748207885304657,1.5568100358422927,0.02688172043010752,8.801075268817195,0.37078853046595034,86.88835125448028,62.7064516129031,13.192114695340505,36.05179211469535,13.328136200716845,0.13440860215053785,23.6347670250896,23.6347670250896,0,0.5112903225806451,0.03584229390681001,0.03584229390681001,0,32.71594982078855,96.97043010752682,96.97043010752682,63.5994623655914,3.0465949820788505,21.972939068100356,8.35143369175627,0,10.216487455197138,1.157168458781362,1.281362007168459,7.674193548387097,0.10376344086021498,0,26.720430107526887,9.232974910394272,8.683691756272404,1.7406810035842306,0.0781362007168458,6.984946236559146,659.95788530466,74.33727598566313,2.960215053763443,51.015591397849455,20.361469534050187,585.6206093189967,280.59946236559176,198.56487455197112,106.45627240143374,88.28978494623662,88.0388888888889,2.1577060931899648,11.94534050179213,1.3204301075268803,3.1629032258064527,9.592114695340502,59.86039426523297,0.2508960573476702,2011,Male
50～59歳,2048.4596396396405,290.7864864864868,1757.673153153155,366.2005405405409,250.598918918919,246.53207207207214,4.0668468468468495,108.68126126126121,3.3944144144144137,39.33567567567568,4.565765765765759,39.78108108108106,6.532432432432435,10.39639639639639,4.6754954954954915,6.920360360360356,5.278738738738736,0.12072072072072063,1.5209009009009007,53.13045045045041,50.723963963963946,7.7866666666666635,24.41873873873872,18.51855855855856,2.406486486486489,6.500720720720724,54.75513513513517,53.4954954954955,1.069729729729729,29.11765765765767,8.369549549549555,5.361981981981983,9.576576576576574,1.2596396396396394,1.835315315315315,292.92108108108124,99.41801801801805,17.33945945945945,19.259099099099082,17.821801801801783,5.0036036036036,39.994594594594616,173.95981981981973,23.65747747747747,12.680180180180198,32.84432432432435,30.06144144144142,21.0273873873874,53.68918918918921,8.012972972972983,11.531171171171167,4.425945945945944,7.1052252252252215,123.69693693693686,113.46954954954953,0.0315315315315316,25.49765765765766,17.968108108108122,23.091351351351328,46.88090090090089,1.1612612612612616,9.066126126126118,15.382882882882882,10.259459459459457,70.70540540540537,42.893873873873915,8.504504504504505,3.8906306306306306,5.314774774774771,3.684144144144146,9.500720720720729,2.9958558558558557,3.6151351351351373,5.388108108108111,27.811531531531507,13.695855855855864,2.2315315315315294,0.08828828828828833,10.810630630630616,0.9852252252252262,76.10216216216226,55.8765765765766,14.174594594594593,28.52972972972974,13.172252252252251,0,18.66558558558557,18.66558558558557,0,1.5491891891891898,0.01081081081081081,0.01081081081081081,0,33.735315315315304,109.13963963963967,109.13963963963967,69.5978378378377,2.9293693693693728,29.387207207207222,7.225225225225224,0,9.577837837837837,1.0239639639639635,1.5922522522522509,6.863603603603608,0.07999999999999999,0.01801801801801804,30.901801801801838,12.879819819819813,10.201801801801809,1.8448648648648647,0.22036036036036033,5.7549549549549575,691.852612612613,85.0936936936937,3.1167567567567556,65.38846846846852,16.58846846846848,606.7589189189189,302.5470270270271,214.6371171171172,89.57477477477478,89.30090090090088,88.99189189189191,1.539099099099099,13.563243243243244,1.3070270270270277,3.591351351351353,9.919099099099112,59.07207207207207,0.3090090090090089,2011,Male
60～69歳,2115.620427236316,283.97409879839756,1831.6463284379174,372.3805073431243,260.8030707610145,254.04806408544718,6.7550066755674285,101.61775700934577,2.5149532710280376,39.12736982643528,5.1251001335113475,40.88437917222964,2.2042723631508654,8.26234979973297,3.4994659546061406,9.959546061415216,9.173297730307073,0.36088117489986676,0.42536715620827775,54.38825100133511,52.49893190921233,7.59292389853138,21.840453938584783,23.065554072096152,1.8893190921228329,7.322830440587449,60.055941255006644,58.89999999999994,1.6000000000000005,35.18518024032044,9.211615487316433,7.363818424566089,5.539385847797058,1.155941255006676,2.479439252336449,305.12376502002644,109.25353805073429,18.176502002670244,18.79853137516688,21.8644859813084,4.6144192256341805,45.80000000000001,170.32857142857156,25.12483311081442,12.248998664886521,36.3753004005341,24.522162883845127,23.235380507343116,48.821762349799755,8.47263017356475,17.06969292389854,5.314819759679576,11.754873164218964,165.54539385847784,157.25781041388495,0.23604806408544726,34.325767690253635,23.161148197596788,30.726568758344442,68.80827770360476,2.092523364485982,6.1950600801068125,17.811748998664914,11.3483311081442,88.66702269692928,56.417623497997354,13.834712950600798,4.061949265687583,7.41508678237651,5.375834445927901,10.419492656875844,3.413751668891857,6.187049399198929,5.709746328437919,32.24939919893186,17.930974632843768,2.300400534045393,0.28464619492656895,11.248598130841113,0.48477970627503364,59.73991989319089,41.952469959946555,8.90293724966623,22.7611481975968,9.887850467289724,0.4005340453938594,16.812416555407214,16.251668891855807,0.5607476635514019,0.8807743658210949,0.09425901201602142,0.09425901201602142,0,32.59105473965284,102.14552736982645,102.14552736982645,65.43845126835778,2.1783711615487342,29.433778371161576,5.094926568758345,0,7.938317757009338,0.6837116154873155,1.11642189586115,5.9819759679572755,0.14686248331108154,0.009345794392523372,25.19412550066756,12.661815754339125,6.647263017356477,1.8983978638184231,0.1324432576769027,3.8542056074766324,700.0285714285717,46.835914552736966,5.100133511348459,30.086381842456642,11.649399198931903,653.1926568758342,414.5052069425898,159.6477970627505,79.03965287049394,87.66301735647522,87.29666221628848,1.4333778371161539,16.186381842456626,1.176502002670226,3.0735647530040047,10.966355140186906,54.46048064085444,0.3663551401869157,2011,Male
70歳以上,1950.7770199370404,267.8070304302199,1682.9699895068195,374.6624344176283,292.1218258132215,288.63462749213,3.4871983210912885,75.49790136411333,2.5954879328436506,27.483315844700922,3.473242392444906,32.25057712486878,3.07240293809024,3.4231899265477437,3.1996852046170017,7.0428121720881425,5.42759706190975,0.022560335781741856,1.5926547743966424,58.24931794333678,56.989192025183605,9.169674711437557,24.619622245540413,23.199895068205677,1.2601259181531996,8.092969569779639,58.094858342077636,55.19338929695697,2.4543546694648484,32.35036726128017,8.878908709338935,6.24700944386149,5.262749213011536,2.901469045120672,2.28835257082896,285.6647429171038,104.46956977964336,17.633473242392448,19.275026232948562,22.27250786988459,4.447953830010502,40.84144805876185,156.45383001049314,20.804407135362034,10.995173137460634,40.9805876180483,24.117208814270715,16.922980062959084,42.63357817418677,7.674816369359915,17.06768100734519,5.926442812172093,11.141238195173134,161.4641133263381,154.1868835257083,0.022035676810073453,40.96075550891918,23.373452256033598,27.943966421825788,61.88667366211968,1.5575026232948588,5.719727177334738,15.482161594963271,13.309338929695683,79.54763903462751,47.55498426023084,12.76369359916054,3.683525708289605,6.12560335781741,5.060650577124868,10.457397691500525,1.8954879328436554,3.264008394543542,4.304721930745014,31.992654774396637,17.193284365162647,2.022140608604402,0.4001049317943334,11.673242392444894,0.7038824763903458,45.85960125918147,30.985729275970613,7.369359916054563,17.42801678908709,6.1883525708289655,0,13.890661070304303,13.883315844700936,0.0073452256033578215,0.9464847848898215,0.03672612801678908,0.026232948583420772,0.010493179433368317,30.012696747114376,111.58153200419733,111.58153200419733,79.66568730325278,1.5461699895068215,27.328751311647444,3.040923399790136,0,6.985099685204626,0.6861490031479539,0.65498426023085,5.524554039874079,0.11941238195173137,0,23.62602308499474,13.762434417628537,4.956873032528864,1.6991605456453314,0.11122770199370413,3.0963273871983157,581.5950682056668,19.72434417628542,4.6721930745015765,11.480797481636921,3.571353620146903,561.8707240293811,428.01899265477425,79.12224554039882,54.729485834207715,76.48740818467994,76.280797481637,1.1539349422875131,15.217103882476392,1.0020986358866746,2.554249737670518,12.295907660020992,44.05750262329489,0.2066107030430218,2011,Male
（再掲）20歳以上,1947.8534896401259,274.3353053435116,1673.518184296621,374.1508996728463,267.6577153762281,263.4982824427479,4.159432933478748,99.580997818975,3.4215648854961764,35.012895310795926,4.218047982551791,37.75877862595424,4.180779716466746,10.79296619411124,4.195992366412208,6.912213740458008,5.561014176663028,0.275545256270447,1.0756543075245366,52.73636859323898,50.73824972737183,7.246019629225736,24.80943293347868,18.682797164667353,1.998118865866957,7.006815703380588,53.26300436205027,51.743320610687064,1.4221374045801538,30.01308615049076,7.593920392584519,5.775136314067607,6.939040348964,1.5197110141766574,1.9998364231188714,270.97761723009745,92.33901308615033,15.587868047982553,18.375817884405684,17.400163576881116,4.104852780806968,36.8708833151581,158.19817339149438,23.247191930207205,10.372001090512509,32.385250817884376,27.187758996728437,19.865703380588855,45.14029443838603,8.106161395856072,12.334923664122147,4.244165757906214,8.09075790621592,122.53934023991296,111.89236641221405,0.12878953107960733,27.554716466739368,17.648009814612887,21.80738822246457,44.75346237731736,1.3398309705561655,9.30714285714285,15.261968375136306,10.609623773173393,69.871510359869,43.087050163576926,9.888249727371866,3.687404580152674,5.493102508178835,4.032960741548531,8.572028353326072,2.5700926935659782,3.9360687022900764,4.9071973827698905,26.784487459105723,13.91548527808069,2.1543620501635794,0.19133042529989078,9.901581243184273,0.621728462377318,68.26853871319508,48.32121046892049,11.323173391493993,26.053871319520184,10.841930207197375,0.10223555070883342,18.82546346782988,18.70905125408941,0.11641221374045846,1.0859869138495077,0.0358778625954199,0.03315158124318428,0.002726281352235554,32.13260632497274,102.98996728462376,102.98996728462376,67.94599236641206,2.485005452562706,25.94732824427489,6.61164122137404,0,8.999427480916015,0.9546892039258447,1.1427480916030528,6.772546346782985,0.11799345692475438,0.01145038167938931,25.86368593238825,11.185687022900776,7.445010905125394,1.793865866957468,0.1735823336968377,5.265539803707739,635.1309705561608,52.18451472191928,3.8399400218102464,36.18399672846242,12.160577971646667,582.9464558342426,345.17660850599776,144.83345147219185,92.93639585605247,81.70046346782989,81.41687568157035,1.5485550708833191,13.680779716466745,1.1814067611777492,3.076335877862602,10.210005452562717,51.71979280261719,0.2835877862595407,2011,Male
（再掲）75歳以上,1871.5571658615147,247.33719806763293,1624.2199677938802,371.7632850241549,295.0049919484703,291.18421900161013,3.820772946859903,70.36811594202902,1.9265700483091774,24.611111111111118,3.782608695652167,29.95378421900157,3.7077294685990365,3.102576489533012,3.2837359098228665,6.390177133655392,4.926731078904992,0.002415458937198068,1.4610305958132042,56.810305958132034,55.539613526570065,9.316425120772935,22.948953301127215,23.27423510466989,1.2706924315619967,8.10563607085346,56.44347826086955,53.10112721417071,2.7067632850241528,32.44106280193239,8.25587761674719,5.83929146537842,3.8581320450885705,3.342351046698876,1.8650563607085326,272.12141706924257,97.47487922705317,16.605636070853492,18.641545893719787,21.512399355877623,4.046215780998391,36.670209339774544,150.98051529790655,19.061352657004804,10.993880837359116,40.51417069243158,21.646376811594216,17.430595813204516,41.334299516908224,6.833333333333334,16.834138486312437,5.706602254428343,11.127536231884063,151.3808373590984,144.45346215781007,0,40.226892109500824,22.529468599033798,26.63043478260869,55.06666666666664,1.572946859903382,5.354428341384866,14.665700483091783,11.86602254428341,74.82431561996779,44.11030595813207,12.070692431562,3.400000000000004,5.991626409017714,4.860869565217391,9.77600644122384,1.8241545893719828,2.9289855072463755,3.2579710144927536,30.714009661835743,16.805475040257633,1.6892109500805155,0.5230273752012881,10.934943639291456,0.7613526570048306,42.30016103059579,28.7207729468599,6.3919484702093365,16.44927536231885,5.879549114331724,0,12.724315619967806,12.724315619967806,0,0.8389694041867951,0.016103059581320453,0.016103059581320453,0,28.842834138486314,100.57922705314003,100.57922705314003,72.25346215780996,1.3378421900161033,24.31400966183574,2.673913043478262,0,6.69549114331723,0.706280193236715,0.587600644122383,5.31723027375201,0.08438003220611918,0,23.395652173913042,14.428019323671503,4.438486312399361,1.748631239935588,0.1449275362318841,2.635587761674718,555.2386473429954,14.057004830917887,4.713687600644119,6.467793880837353,2.875523349436394,541.1816425120769,436.0096618357486,56.21594202898546,48.95603864734299,75.36988727858287,75.22801932367145,0.9671497584541068,15.422705314009667,0.9621578099838962,2.1943639291465376,12.46666666666668,43.21497584541067,0.14186795491143314,2011,Male
1-6歳,1176.10093,284.880605,891.220322,256.643657,194.784318,192.854205,1.930114,61.032535,4.197159,27.728409,4.339773,17.090739,0.409091,4.041364,3.226001,0.826804,0.113636,0.470455,0.242713,37.371932,35.497727,8.049432,20.428977,7.019318,1.874205,3.26875,28.501591,27.514545,1.242386,16.285795,3.426705,3.671591,2.888068,0.987045,0.776034,145.819227,49.16094,8.259091,17.114011,4.194261,1.991477,17.602099,91.334991,14.366477,4.857955,12.824659,27.503818,8.961875,22.820207,4.723295,0.6,0.284091,0.315909,78.967614,60.582955,0.494318,16.976136,11.310227,14.661364,17.140909,1.188068,17.196591,7.256972,5.808864,30.110718,16.252025,2.505114,3.113682,2.800568,0.459659,4.613636,0.1375,0.959463,1.662403,13.858693,6.330284,2.09375,0,4.838068,0.596591,58.006818,35.706818,6.561932,17.948864,10.173295,1.022727,20.535795,20.334659,0.201136,1.764205,0,0,0,21.602841,174.269886,169.78125,112.852841,2.515341,38.402273,16.010795,4.488636,6.566477,0.777273,0.561364,5.114773,0.113068,0,24.38125,5.502273,4.439773,2.692045,1.616477,10.130682,251.563068,1.288636,1.227273,0,0.061364,250.274432,38.7,1.798295,209.776136,45.185227,45.06875,1.164773,5.11875,0.642614,2.319886,6.589773,29.232955,0.116477,2017,Female
7-14歳,1796.24157,485.709346,1310.53223,410.948588,311.956816,310.12498,1.831837,90.068264,6.483673,38.43551,5.326531,23.273061,0.844898,10.04049,5.664101,8.923508,1.205224,1.469388,6.248896,63.649898,60.634041,13.584898,30.044653,17.00449,3.015857,7.2,47.793331,45.761045,2.941004,30.107388,5.536735,3.664082,3.511837,2.032286,1.95108,233.535523,66.410896,11.180408,25.831025,4.819933,2.586122,21.993408,160.485036,29.486122,7.138367,23.857551,39.765061,18.919347,41.318587,4.171429,2.468163,0.847347,1.620816,87.303265,61.52,0.002041,24.435102,6.563265,13.195918,17.323673,1.116327,24.666939,14.083031,8.057306,48.726081,29.320105,8.054433,2.902041,2.710612,0.935102,6.123673,1.711429,3.069624,3.813192,19.405976,8.544343,3.661224,0.069388,6.501633,0.629388,98.944082,65.535918,10.897143,42.054286,12.074286,0.510204,32.840816,32.840816,0,0.159184,0.408163,0.408163,0,31.463673,305.165714,305.165714,248.525714,3.207755,40.904082,12.528163,0,11.466939,1.077551,1.086531,8.90449,0.332245,0.066122,38.094694,10.374286,5.553061,2.052653,2.41551,17.699184,320.458776,3.527347,3.135918,0,0.391429,316.931429,110.777143,6.163265,199.99102,67.399592,67.17102,1.736735,10.768163,1.197143,3.276327,8.633061,41.559592,0.228571,2017,Female
15-19歳,1731.70888,351.815935,1379.89295,424.457777,325.156338,324.508451,0.647887,94.746563,5.314085,35.457042,4.239437,22.774648,2.077465,17.733662,7.150225,4.554875,0,1.943662,2.611213,51.529373,49.05962,5.647183,32.473704,10.938732,2.469754,5.839437,49.085915,48.392958,2.778873,25.642254,3.73169,6.240141,10,0.692958,2.009349,226.414901,69.550447,15.039437,18.314563,7.038713,3.943662,25.214072,143.083468,23.945775,7.437324,22.365704,37.063183,13.464085,38.807398,10.640845,3.140141,0.950704,2.189437,74.364085,42.38662,0.077465,10.726056,9.891549,10.029577,11.661972,0.611268,31.366197,11.973732,8.148662,37.606076,22.048562,2.111268,4.859155,2.116197,1.049296,5.317606,0.872535,1.510118,4.212387,15.557514,6.858923,1.39507,0,6.98662,0.316901,128.885211,85.95493,14.901408,49.933099,20.240141,0.880282,41.76831,41.76831,0,1.161972,0,0,0,47.454225,136.357746,136.357746,84.742958,5.482394,33.661268,12.471127,0,13.259155,1.392958,0.628873,11.117606,0.119718,0,31.423944,4.838028,9.855634,2.10493,0.382394,14.242958,415.858451,2.530282,2.133099,0,0.397183,413.328169,206.178169,19.08662,188.06338,67.040845,66.714085,1.774648,8.951408,1.264085,2.679577,8.907042,43.137324,0.326761,2017,Female
20-29歳,1663.26631,299.541246,1363.72506,374.365796,267.600553,266.574171,1.026382,100.822937,4.366332,31.254271,4.316583,37.41206,4.601005,13.278392,5.594294,5.942306,1.005025,2.524121,2.41316,45.033271,43.214905,6.726131,25.199829,11.288945,1.818367,5.897487,47.038573,46.890482,0.552291,26.367337,3.914573,7.849749,8.206533,0.14809,1.253769,218.426767,64.268425,12.976382,20.108494,4.92146,3.638191,22.623898,141.494523,29.75606,6.01206,17.484925,31.485226,20.138693,36.617558,8.995477,3.668342,0.831658,2.836683,81.558291,55.933166,0,14.001005,9.326633,14.304523,18.301005,1.050251,24.574874,13.492211,7.048342,48.194785,29.29182,3.127487,4.285427,2.967839,3.178894,8.171558,1.152261,2.315147,4.093206,18.902965,9.352714,3.056281,0.110553,5.742714,0.640704,107.684652,66.560804,18.995477,35.6,11.965327,0,40.303245,40.303245,0,0.820603,0,0,0,40.11407,102.427136,102.427136,49.849749,4.400503,36.073367,12.103518,0,11.426633,0.855779,0.807538,9.498492,0.264824,0,29.754774,6.922613,9.496482,3.122613,0.095477,10.117588,456.903015,6.271859,2.556784,1.472362,2.242714,450.631156,233.724623,64.809548,152.096985,72.646734,72.282915,1.825628,9.022111,1.167337,2.871859,9.21608,48.179899,0.363819,2017,Female
30-39歳,1794.18302,274.928054,1519.25496,383.835653,270.273833,267.268391,3.005442,107.382765,4.513249,35.793375,2.794953,33.973975,5.416404,20.434448,4.456361,6.179056,3.533123,1.45836,1.187573,55.721845,54.333754,12.859621,28.406625,13.067508,1.388091,6.364353,52.293785,51.096309,1.208833,26.42123,5.208202,7.89306,10.364984,1.197476,2.064479,232.317652,75.445478,15.521767,19.9296,6.69364,4.377603,28.922868,144.861765,24.496845,5.459621,22.59142,36.969527,15.479495,39.864856,7.468139,4.542271,1.695584,2.846688,60.812303,50.347319,0.085174,10.172555,8.547319,13.425552,18.116719,1.059306,9.405678,13.404669,7.345899,46.343691,26.111152,5.172366,3.762871,2.327839,1.572555,5.825868,1.273274,2.53719,3.639189,20.232539,11.416136,2.676972,0.076025,5.713565,0.349842,87.765751,57.418612,10.578549,35.1347,11.705363,0,28.767013,28.767013,0,1.580126,0,0,0,34.255521,104.81388,104.81388,64.905363,3.45489,25.899054,10.554574,0,10.836909,1.588328,0.950789,8.110726,0.160883,0.026183,26.700946,7.258991,7.81735,1.405678,0.302839,9.916088,593.725868,50.955205,2.583912,38.852997,9.518297,542.770662,180.131861,127.641009,234.997792,75.579811,75.222713,2.081703,9.145426,1.064669,3.57918,9.273502,50.078233,0.357098,2017,Female
